,endTime,year,month,day,hour,artist,album,track,genres,minutesPlayed,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
380,2020-12-24 00:13:00,2020,12,24,0,Teddybears,Sunshine,Sunshine,"['electronic rock', 'swedish alternative rock', 'swedish electropop']",0.09,0OXvO7h8MkGueA4ad1LvKm,0.459,0.94,7,-3.49,0,0.47,0.0824,0.0,0.0929,0.638,115.715
381,2021-02-03 23:49:00,2021,2,3,23,Teddybears,Sunshine,Sunshine,"['electronic rock', 'swedish alternative rock', 'swedish electropop']",3.35,0OXvO7h8MkGueA4ad1LvKm,0.459,0.94,7,-3.49,0,0.47,0.0824,0.0,0.0929,0.638,115.715
382,2021-05-07 15:11:00,2021,5,7,15,Teddybears,Sunshine,Sunshine,"['electronic rock', 'swedish alternative rock', 'swedish electropop']",3.35,0OXvO7h8MkGueA4ad1LvKm,0.459,0.94,7,-3.49,0,0.47,0.0824,0.0,0.0929,0.638,115.715
383,2021-08-16 12:07:00,2021,8,16,12,Teddybears,Sunshine,Sunshine,"['electronic rock', 'swedish alternative rock', 'swedish electropop']",0.05,0OXvO7h8MkGueA4ad1LvKm,0.459,0.94,7,-3.49,0,0.47,0.0824,0.0,0.0929,0.638,115.715
384,2021-09-15 17:18:00,2021,9,15,17,Teddybears,Sunshine,Sunshine,"['electronic rock', 'swedish alternative rock', 'swedish electropop']",0.05,0OXvO7h8MkGueA4ad1LvKm,0.459,0.94,7,-3.49,0,0.47,0.0824,0.0,0.0929,0.638,115.715
385,2021-01-12 15:13:00,2021,1,12,15,Télépopmusik,Sound,Sound - Vicarious Bliss Remix,"['downtempo', 'electronica', 'nu jazz', 'trip hop']",5.45,6eAQMcfyOCVsh4C7l7Pq7D,0.545,0.715,8,-6.178,0,0.0288,0.00889,0.759,0.139,0.552,98.009
386,2021-07-27 19:31:00,2021,7,27,19,Télépopmusik,Sound,Sound - Vicarious Bliss Remix,"['downtempo', 'electronica', 'nu jazz', 'trip hop']",2.61,6eAQMcfyOCVsh4C7l7Pq7D,0.545,0.715,8,-6.178,0,0.0288,0.00889,0.759,0.139,0.552,98.009
387,2021-08-16 13:31:00,2021,8,16,13,Télépopmusik,Sound,Sound - Vicarious Bliss Remix,"['downtempo', 'electronica', 'nu jazz', 'trip hop']",0.04,6eAQMcfyOCVsh4C7l7Pq7D,0.545,0.715,8,-6.178,0,0.0288,0.00889,0.759,0.139,0.552,98.009
388,2021-01-12 15:27:00,2021,1,12,15,Vicentico,Calamaro Querido!! Cantando Al Salmón Parte 2,Para No Olvidar,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",0.06,5wCwD49AUU3PasAPWc7KZg,0.716,0.515,7,-9.595,0,0.0416,0.66,2.97e-06,0.116,0.958,87.027
389,2021-08-16 13:31:00,2021,8,16,13,Vicentico,Calamaro Querido!! Cantando Al Salmón Parte 2,Para No Olvidar,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",0.05,5wCwD49AUU3PasAPWc7KZg,0.716,0.515,7,-9.595,0,0.0416,0.66,2.97e-06,0.116,0.958,87.027
390,2021-01-16 19:21:00,2021,1,16,19,Silversun Pickups,Carnavas,Lazy Eye,"['alternative metal', 'alternative rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'pop rock', 'rock']",5.9,6axAacuCsPeAStu4a2XZA0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397
391,2021-08-13 22:21:00,2021,8,13,22,Silversun Pickups,Carnavas,Lazy Eye,"['alternative metal', 'alternative rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'pop rock', 'rock']",0.32,6axAacuCsPeAStu4a2XZA0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397
392,2021-08-16 12:01:00,2021,8,16,12,Silversun Pickups,Carnavas,Lazy Eye,"['alternative metal', 'alternative rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'pop rock', 'rock']",0.1,6axAacuCsPeAStu4a2XZA0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397
393,2021-09-15 17:17:00,2021,9,15,17,Silversun Pickups,Carnavas,Lazy Eye,"['alternative metal', 'alternative rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'pop rock', 'rock']",0.0,6axAacuCsPeAStu4a2XZA0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397
394,2021-09-19 08:44:00,2021,9,19,8,Silversun Pickups,Carnavas,Lazy Eye,"['alternative metal', 'alternative rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'pop rock', 'rock']",0.05,6axAacuCsPeAStu4a2XZA0,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397
395,2021-01-16 22:57:00,2021,1,16,22,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",3.34,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
396,2021-01-21 19:54:00,2021,1,21,19,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",3.34,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
397,2021-01-25 19:50:00,2021,1,25,19,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",3.34,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
398,2021-04-05 15:55:00,2021,4,5,15,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",3.34,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
399,2021-04-10 21:44:00,2021,4,10,21,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",1.51,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
400,2021-05-04 14:36:00,2021,5,4,14,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",0.11,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
401,2021-05-15 18:30:00,2021,5,15,18,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",0.02,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
402,2021-05-15 18:34:00,2021,5,15,18,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",1.35,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
403,2021-06-13 16:30:00,2021,6,13,16,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",3.34,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
404,2021-08-16 13:27:00,2021,8,16,13,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",0.07,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
405,2021-09-19 08:21:00,2021,9,19,8,The Hives,Your New Favourite Band,Hate To Say I Told You So,"['alternative rock', 'garage rock', 'garage rock revival', 'modern rock', 'new rave', 'rock', 'swedish garage rock', 'swedish hard rock', 'swedish indie rock']",3.34,5MjxA0iKBexRxwVfDDrdnt,0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861
406,2021-01-16 23:33:00,2021,1,16,23,The Whitest Boy Alive,Dreams,Burning,"['alternative dance', 'indie rock', 'indietronica', 'new rave']",3.19,4Z8633736OZ3ZHVAANnNOc,0.713,0.689,11,-9.551,0,0.0346,0.541,0.891,0.14,0.896,150.747
407,2021-01-31 22:55:00,2021,1,31,22,The Whitest Boy Alive,Dreams,Burning,"['alternative dance', 'indie rock', 'indietronica', 'new rave']",3.21,4Z8633736OZ3ZHVAANnNOc,0.713,0.689,11,-9.551,0,0.0346,0.541,0.891,0.14,0.896,150.747
408,2021-01-18 16:19:00,2021,1,18,16,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",5.24,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
409,2021-03-29 16:47:00,2021,3,29,16,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",0.04,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
410,2021-04-03 17:04:00,2021,4,3,17,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",0.08,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
411,2021-04-10 23:20:00,2021,4,10,23,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",2.58,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
412,2021-04-24 14:42:00,2021,4,24,14,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",5.24,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
413,2021-05-01 00:54:00,2021,5,1,0,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",0.05,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
414,2021-05-10 22:39:00,2021,5,10,22,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",0.03,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
415,2021-07-28 14:18:00,2021,7,28,14,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",5.24,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
416,2021-08-16 12:37:00,2021,8,16,12,El Ten Eleven,El Ten Eleven,My Only Swerving,"['american post-rock', 'instrumental post-rock', 'post-rock']",0.06,7bUGrBJEkLdtCIDYfT5abh,0.533,0.632,4,-11.883,1,0.0476,0.11,0.811,0.124,0.142,171.755
417,2021-01-21 20:24:00,2021,1,21,20,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",3.25,1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174
418,2021-01-25 20:12:00,2021,1,25,20,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",3.25,1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174
419,2021-02-25 20:40:00,2021,2,25,20,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",3.25,1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174
420,2021-04-04 16:42:00,2021,4,4,16,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",3.26,1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174
421,2021-06-04 22:49:00,2021,6,4,22,The Mighty Mighty Bosstones,Let's Face It,The Impression That I Get,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",3.25,1ru5R5iSawvuMELqKXxLjS,0.418,0.945,4,-5.406,1,0.118,0.0991,0.0123,0.23,0.696,181.174
422,2021-01-25 20:15:00,2021,1,25,20,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
423,2021-01-25 21:13:00,2021,1,25,21,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.24,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
424,2021-01-25 22:06:00,2021,1,25,22,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
425,2021-01-26 16:05:00,2021,1,26,16,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
426,2021-01-28 15:45:00,2021,1,28,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
427,2021-01-28 15:56:00,2021,1,28,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
428,2021-01-29 13:54:00,2021,1,29,13,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
429,2021-01-29 14:14:00,2021,1,29,14,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
430,2021-01-29 16:33:00,2021,1,29,16,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
431,2021-01-29 17:08:00,2021,1,29,17,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
432,2021-01-29 20:08:00,2021,1,29,20,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.24,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
433,2021-01-29 21:44:00,2021,1,29,21,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
434,2021-01-30 15:14:00,2021,1,30,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
435,2021-01-31 13:04:00,2021,1,31,13,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
436,2021-01-31 16:13:00,2021,1,31,16,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
437,2021-02-01 16:25:00,2021,2,1,16,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
438,2021-02-01 20:29:00,2021,2,1,20,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",0.51,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
439,2021-02-02 14:53:00,2021,2,2,14,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
440,2021-02-03 15:18:00,2021,2,3,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
441,2021-02-03 19:15:00,2021,2,3,19,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
442,2021-02-04 00:34:00,2021,2,4,0,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
443,2021-02-05 20:36:00,2021,2,5,20,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
444,2021-02-13 15:38:00,2021,2,13,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",0.2,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
445,2021-02-13 15:40:00,2021,2,13,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
446,2021-02-16 16:28:00,2021,2,16,16,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
447,2021-02-25 19:35:00,2021,2,25,19,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
448,2021-02-26 23:45:00,2021,2,26,23,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
449,2021-03-02 15:35:00,2021,3,2,15,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
450,2021-03-14 14:49:00,2021,3,14,14,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
451,2021-03-19 19:40:00,2021,3,19,19,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
452,2021-03-27 14:14:00,2021,3,27,14,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
453,2021-04-06 19:27:00,2021,4,6,19,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
454,2021-04-13 22:10:00,2021,4,13,22,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
455,2021-04-19 17:06:00,2021,4,19,17,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
456,2021-04-22 18:59:00,2021,4,22,18,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
457,2021-05-12 18:50:00,2021,5,12,18,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",2.22,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
458,2021-05-25 22:47:00,2021,5,25,22,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",0.04,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
459,2021-05-25 22:48:00,2021,5,25,22,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",0.04,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
460,2021-05-25 22:48:00,2021,5,25,22,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",0.03,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
461,2021-05-25 22:48:00,2021,5,25,22,Screeching Weasel,Bark Like a Dog,Cool Kids,"['chicago punk', 'melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'ska punk', 'skate punk']",0.03,2XTggG0CO00DkQy3U9rj1e,0.597,0.887,7,-6.584,1,0.0406,0.000742,0.0345,0.188,0.88,93.031
